,prob_False,prob_True
0,0.8823178740337239,0.11768212596627614
1,0.8346852228100653,0.16531477718993473
2,0.8836786211493735,0.11632137885062659
3,0.84520908467041,0.15479091532959
4,0.08073325606798365,0.9192667439320164
5,0.864008847721544,0.13599115227845598
6,0.6451458144201743,0.3548541855798257
7,0.8649693262639899,0.13503067373601002
8,0.8205608028281374,0.17943919717186266
9,0.8495176326684654,0.15048236733153464
10,0.7881161060103893,0.21188389398961074
11,0.8885128024935238,0.11148719750647623
12,0.39092734780026284,0.6090726521997372
13,0.7630558212619096,0.23694417873809034
14,0.8494786671666357,0.15052133283336439
15,0.7854104201177454,0.21458957988225463
16,0.6903426726042294,0.3096573273957706
17,0.8697840392280994,0.1302159607719006
18,0.8861464507524451,0.11385354924755488
19,0.0787528367547442,0.9212471632452558
20,0.31607294185510393,0.6839270581448961
21,0.23902942983662456,0.7609705701633754
22,0.8846680301654859,0.11533196983451408
23,0.7759647763424227,0.2240352236575773
24,0.42126848216174595,0.578731517838254
25,0.8433268450410563,0.1566731549589438
26,0.8588375380968784,0.14116246190312168
27,0.8709478823963626,0.12905211760363738
28,0.7722649620832749,0.22773503791672517
29,0.6713465840554359,0.3286534159445641
30,0.7921543820634824,0.20784561793651757
31,0.806730385322187,0.193269614677813
32,0.7670130985980974,0.2329869014019026
33,0.8768379306811477,0.12316206931885235
34,0.782540811388496,0.21745918861150398
35,0.22880152951230637,0.7711984704876936
36,0.8215862709023679,0.1784137290976321
37,0.791981110879906,0.20801888912009403
38,0.2616145019099412,0.7383854980900588
39,0.3148944797892004,0.6851055202107996
40,0.8184973840535921,0.1815026159464079
41,0.8395742819183019,0.1604257180816982
42,0.7704643186605695,0.22953568133943045
43,0.5888896494550648,0.4111103505449352
44,0.7416137265678622,0.25838627343213777
45,0.6835885876108319,0.3164114123891681
46,0.8386387194596441,0.16136128054035598
47,0.6466802968179947,0.35331970318200534
48,0.7845765948806123,0.2154234051193878
49,0.30054921830624914,0.6994507816937509
50,0.6481779526709281,0.35182204732907185
51,0.7706148130914796,0.2293851869085204
52,0.7566856235793366,0.24331437642066348
53,0.2818910900113888,0.7181089099886112
54,0.8423046651285901,0.15769533487140983
55,0.8570926160565144,0.14290738394348562
56,0.08285795548929453,0.9171420445107055
57,0.8656677912322241,0.1343322087677758
58,0.8683730050677002,0.1316269949322998
59,0.3254753722850303,0.6745246277149697
60,0.7706945371610245,0.2293054628389755
61,0.8225154421799095,0.1774845578200906
62,0.5798718085481646,0.42012819145183544
63,0.8622006743944526,0.1377993256055474
64,0.9067132273167998,0.0932867726832002
65,0.8729530862780291,0.12704691372197086
66,0.7948077501743221,0.20519224982567782
67,0.8399719970580564,0.16002800294194358
68,0.8499126332145773,0.15008736678542264
69,0.778040311128893,0.22195968887110692
70,0.2860594335027624,0.7139405664972376
71,0.6735803996670033,0.3264196003329967
72,0.8250013526361515,0.17499864736384846
73,0.7971809133470735,0.20281908665292647
74,0.2755418782764073,0.7244581217235927
75,0.7886467505324759,0.21135324946752404
76,0.7933738704769585,0.20662612952304146
77,0.3571970720859279,0.6428029279140721
78,0.2591536012627039,0.7408463987372961
79,0.8617457860838722,0.1382542139161278
80,0.7098953102533321,0.2901046897466679
81,0.6069512471344389,0.393048752865561
82,0.8295682892155063,0.17043171078449365
83,0.9019905467115957,0.09800945328840423
84,0.7079072764901702,0.29209272350982984
85,0.8503546977771925,0.14964530222280742
86,0.19403825152390353,0.8059617484760965
87,0.08411850880196858,0.9158814911980314
88,0.8580992109505559,0.14190078904944411
89,0.7301872115751452,0.2698127884248548
90,0.2535967481397212,0.7464032518602788
91,0.7725746523775512,0.22742534762244887
92,0.8302604315378708,0.1697395684621293
93,0.7945310764714082,0.20546892352859175
94,0.9037070242246417,0.09629297577535839
95,0.04989379722941878,0.9501062027705812
96,0.8573459727229624,0.14265402727703763
97,0.8959990753027332,0.10400092469726688
98,0.8237219425360821,0.1762780574639179
99,0.06132451323874211,0.9386754867612579
100,0.8578258563283626,0.1421741436716374
101,0.07705132421173988,0.9229486757882601
102,0.6801945896073367,0.31980541039266325
103,0.8854921857961456,0.11450781420385434
104,0.8674969282847065,0.13250307171529352
105,0.7852542807411108,0.21474571925888922
106,0.8821789854291757,0.11782101457082424
107,0.8061128835562339,0.19388711644376608
108,0.8030651569907982,0.1969348430092018
109,0.24447585838024288,0.7555241416197571
110,0.34192046916266705,0.658079530837333
111,0.6732412766514375,0.32675872334856243
112,0.4579262783641561,0.5420737216358439
113,0.8691095025078995,0.1308904974921005
114,0.7255312732447794,0.27446872675522055
115,0.48466278235195903,0.515337217648041
116,0.8595204565360269,0.14047954346397304
117,0.7036388672095748,0.29636113279042514
118,0.8386880883908697,0.1613119116091303
119,0.8218643483135913,0.17813565168640869
120,0.3668558041945069,0.6331441958054931
121,0.7883465160294182,0.2116534839705818
122,0.29742252084501164,0.7025774791549884
123,0.2778178259399884,0.7221821740600116
124,0.27214821869733075,0.7278517813026693
125,0.872110071747138,0.1278899282528621
126,0.7004308435842005,0.2995691564157995
127,0.8819368714637369,0.11806312853626308
128,0.8513917054431424,0.14860829455685767
129,0.158327261257577,0.841672738742423
130,0.8508595276070123,0.14914047239298764
131,0.8376387666749914,0.1623612333250086
132,0.7205390047952436,0.2794609952047565
133,0.8056556671972932,0.1943443328027068
134,0.8312360347120473,0.16876396528795265
135,0.045883144256258945,0.954116855743741
136,0.6993229466966446,0.3006770533033554
137,0.8745012955649771,0.12549870443502292
138,0.7553875804932928,0.24461241950670723
139,0.5897675128521374,0.4102324871478627
140,0.8425021376152599,0.15749786238474006
141,0.8603359546062095,0.13966404539379051
142,0.8356384053179122,0.1643615946820878
143,0.6374469102486777,0.3625530897513223
144,0.8912426873360683,0.10875731266393171
145,0.5120616057927471,0.48793839420725293
146,0.831841799928805,0.16815820007119503
147,0.8317090799671352,0.1682909200328648
148,0.6574109885268609,0.34258901147313914
149,0.8019371643190679,0.1980628356809321
150,0.8702567971659613,0.12974320283403873
151,0.8713458404999213,0.12865415950007877
152,0.6296938171740408,0.3703061828259592
153,0.5695067088110854,0.43049329118891455
154,0.7612155350180538,0.23878446498194614
155,0.8621793211366083,0.1378206788633917
156,0.7044840255197179,0.2955159744802821
157,0.6493506471480932,0.35064935285190674
158,0.6842623396294993,0.31573766037050066
159,0.7099533971749501,0.29004660282504985
160,0.8372295407157702,0.1627704592842299
161,0.8485254872861251,0.15147451271387494
162,0.8273912327512918,0.17260876724870827
163,0.5951632950609146,0.4048367049390854
164,0.7664142007385526,0.2335857992614474
165,0.8085558325906984,0.19144416740930156
166,0.6187016564013066,0.3812983435986934
167,0.8711911933448594,0.12880880665514063
168,0.8764424656259304,0.12355753437406955
169,0.8488689306237147,0.15113106937628534
170,0.8563026452771844,0.14369735472281567
171,0.49259700951752405,0.507402990482476
172,0.7642988800982419,0.2357011199017581
173,0.8096354903196057,0.1903645096803943
174,0.16096515618074314,0.8390348438192569
175,0.7675703636964322,0.2324296363035679
176,0.6281254548239983,0.3718745451760017
177,0.86683250896287,0.13316749103713
178,0.2685268639276689,0.7314731360723311
179,0.3451713605741358,0.6548286394258642
180,0.7626753340270019,0.23732466597299806
181,0.708014849304268,0.29198515069573205
182,0.8631366959423696,0.13686330405763034
183,0.7937187175058547,0.20628128249414535
184,0.8584233915416684,0.14157660845833162
185,0.8015271080524268,0.19847289194757323
186,0.80361160363656,0.19638839636343994
187,0.5521831201222969,0.44781687987770313
188,0.8237948078740202,0.17620519212597988
189,0.7353003857827991,0.2646996142172009
190,0.5523240623668528,0.4476759376331471
191,0.8886148149287625,0.11138518507123753
192,0.8595003882652641,0.14049961173473585
193,0.380915867367172,0.619084132632828
194,0.8571808050608537,0.14281919493914633
195,0.8616937424169077,0.13830625758309234
196,0.8949875471160939,0.10501245288390611
197,0.7405629975397817,0.2594370024602183
198,0.66776157809949,0.33223842190051
199,0.7961121739385697,0.20388782606143027
200,0.8124944005213571,0.18750559947864284
201,0.8728858412038172,0.12711415879618285
202,0.5884341801320709,0.4115658198679291
203,0.6110669010770875,0.3889330989229125
204,0.3756616765715126,0.6243383234284874
205,0.03329416970103327,0.9667058302989667
206,0.8720272047598406,0.12797279524015936
207,0.8705603414473442,0.12943965855265588
208,0.8632459573166453,0.13675404268335462
209,0.42789270360242515,0.5721072963975748
210,0.33662892855927506,0.6633710714407249
211,0.6529736212877857,0.34702637871221426
212,0.7538890323204064,0.24611096767959362
213,0.8582836500810308,0.1417163499189692
214,0.8369181564101387,0.16308184358986136
215,0.8524638239296276,0.14753617607037234
216,0.7723009580898733,0.2276990419101267
217,0.7021715141358065,0.2978284858641936
218,0.06053802819375842,0.9394619718062416
219,0.7764419527399221,0.22355804726007786
220,0.8124640350465593,0.18753596495344074
221,0.6576869829595533,0.3423130170404467
222,0.8400781179215727,0.15992188207842728
223,0.7005485359827004,0.29945146401729955
224,0.7070652238622663,0.2929347761377336
225,0.8558767286515068,0.14412327134849318
226,0.7645213096495032,0.23547869035049682
227,0.7983161287688294,0.20168387123117057
228,0.7631188692298929,0.2368811307701071
229,0.7464073383150884,0.25359266168491157
230,0.7574134530478857,0.24258654695211432
231,0.7863823689491956,0.21361763105080447
232,0.08946270653006616,0.9105372934699338
233,0.39255588131012753,0.6074441186898725
234,0.33803432701799363,0.6619656729820064
235,0.8558563239794539,0.14414367602054615
236,0.8233731690492856,0.17662683095071444
237,0.5831309640603218,0.41686903593967817
238,0.7709631038995721,0.22903689610042785
239,0.7391758725375868,0.2608241274624133
240,0.8799150101073009,0.12008498989269908
241,0.5909685674330253,0.4090314325669747
242,0.8658609085844287,0.1341390914155714
243,0.8680050160846233,0.13199498391537665
244,0.8642285005701215,0.13577149942987854
245,0.7111156613639897,0.2888843386360103
246,0.7875066326600129,0.21249336733998714
247,0.7381191446697839,0.26188085533021616
248,0.768506636240187,0.231493363759813
249,0.8619682824380013,0.13803171756199872
250,0.8605145247825421,0.13948547521745797
251,0.16618321582734874,0.8338167841726513
252,0.5842601610957272,0.41573983890427274
253,0.7472519391824191,0.252748060817581
254,0.5651838661906776,0.43481613380932244
255,0.7624382054859147,0.23756179451408532
256,0.4807055045023796,0.5192944954976204
257,0.8697213537649573,0.13027864623504276
258,0.8120476880027322,0.1879523119972678
259,0.2510230604692296,0.7489769395307704
260,0.7420879916727885,0.25791200832721145
261,0.8053857469734003,0.1946142530265998
262,0.6083306254457757,0.3916693745542243
263,0.7985994250699782,0.20140057493002184
264,0.8652409850462677,0.13475901495373235
265,0.7160226534749952,0.2839773465250049
266,0.06067621382503341,0.9393237861749666
267,0.8712794413749828,0.12872055862501716
268,0.7356417795411407,0.2643582204588592
269,0.8788511889998005,0.12114881100019947
270,0.7486360558696912,0.25136394413030877
271,0.8341514669504828,0.16584853304951724
272,0.8235594737829462,0.17644052621705378
273,0.7733475100393978,0.22665248996060214
274,0.8322057274306796,0.16779427256932042
275,0.8067322811594552,0.19326771884054483
276,0.4088991052050781,0.5911008947949219
277,0.870067531102546,0.129932468897454
278,0.8698827165400425,0.13011728345995757
279,0.6071707552594106,0.3928292447405894
280,0.7424990260608002,0.25750097393919985
281,0.813538549862436,0.18646145013756402
282,0.8274962026786674,0.17250379732133259
283,0.3750531158415852,0.6249468841584148
284,0.8793032692311042,0.12069673076889578
285,0.05466884502491354,0.9453311549750865
286,0.8115052426811092,0.1884947573188908
287,0.7716014607970972,0.22839853920290276
288,0.7195229199550766,0.2804770800449234
289,0.8500253357123447,0.14997466428765527
290,0.8791320949732263,0.1208679050267737
291,0.6086994266249581,0.3913005733750418
292,0.8512444639579058,0.1487555360420942
293,0.8626439762742013,0.13735602372579872
294,0.5335276159708607,0.46647238402913926
295,0.37748865422385525,0.6225113457761448
296,0.7214591942461732,0.2785408057538267
297,0.13365395505744426,0.8663460449425557
298,0.7614964949093277,0.2385035050906723
299,0.8051699882265382,0.19483001177346182
300,0.7445285824932935,0.2554714175067066
301,0.8141823524210217,0.18581764757897834
302,0.8723138373452836,0.12768616265471647
303,0.8650991706709452,0.13490082932905473
304,0.7553697981251195,0.24463020187488047
305,0.7725466411061901,0.22745335889380994
306,0.7811089538873486,0.21889104611265142
307,0.8612133892397345,0.13878661076026555
308,0.2602956218217424,0.7397043781782576
309,0.7911912832420023,0.20880871675799767
310,0.8253090675456085,0.17469093245439143
311,0.8663060366314832,0.1336939633685168
312,0.8358757532812874,0.16412424671871265
313,0.8515472633022245,0.14845273669777545
314,0.8751401341364621,0.12485986586353794
315,0.8936476199003796,0.10635238009962046
316,0.8139034199124933,0.18609658008750674
317,0.771648640417975,0.22835135958202496
318,0.28772864132449727,0.7122713586755027
319,0.818719676595367,0.1812803234046329
320,0.813715235625933,0.18628476437406702
321,0.8642563775304106,0.13574362246958932
322,0.2710502000929522,0.7289497999070478
323,0.8789300212705098,0.1210699787294902
324,0.8606133113849735,0.13938668861502643
325,0.8432770516707614,0.15672294832923864
326,0.87751736735528,0.12248263264472001
327,0.07824385038055093,0.9217561496194491
328,0.7889336308272558,0.21106636917274427
329,0.8753027316598345,0.12469726834016552
330,0.7422008914802296,0.25779910851977045
331,0.842803802124434,0.15719619787556605
332,0.8737816467322814,0.1262183532677186
333,0.7798495080329176,0.2201504919670824
334,0.7543557378358068,0.24564426216419316
335,0.8780259471320806,0.12197405286791944
336,0.823057916109234,0.17694208389076604
337,0.7370426844442838,0.2629573155557162
338,0.24386969782568368,0.7561303021743163
339,0.8741513899481649,0.1258486100518351
340,0.582647331299391,0.4173526687006091
341,0.7904167998394176,0.20958320016058235
342,0.8381304175579929,0.16186958244200714
343,0.7527658826370157,0.2472341173629843
344,0.7874022965105072,0.21259770348949283
345,0.42153876061235684,0.5784612393876432
346,0.4197832934430048,0.5802167065569952
347,0.8092660364514948,0.1907339635485053
348,0.8761759516915161,0.12382404830848392
349,0.8736612580443874,0.1263387419556126
350,0.8552020140715112,0.1447979859284888
351,0.8619502253108535,0.13804977468914642
352,0.8577865448999291,0.14221345510007088
353,0.620970582305089,0.37902941769491105
354,0.6946884653334413,0.3053115346665587
355,0.8744028224813432,0.1255971775186568
356,0.8787374960700386,0.12126250392996138
357,0.8487150499737466,0.15128495002625347
358,0.8666081238190666,0.13339187618093334
359,0.7431616518435868,0.25683834815641315
360,0.7101256855422351,0.2898743144577649
361,0.7757417287721544,0.2242582712278456
362,0.7705837224603374,0.2294162775396627
363,0.7043144837711661,0.2956855162288338
364,0.857809576012185,0.142190423987815
365,0.5918055252046106,0.40819447479538945
366,0.8597322009891204,0.14026779901087966
367,0.175803298458043,0.824196701541957
368,0.8316596101844993,0.16834038981550073
369,0.850690207477234,0.14930979252276597
370,0.880780745866932,0.11921925413306801
371,0.7935119182460566,0.20648808175394345
372,0.8676778088300168,0.1323221911699832
373,0.8566234062989215,0.14337659370107853
374,0.7011479410212582,0.29885205897874184
375,0.7264150343428601,0.27358496565713986
376,0.6033213116601799,0.3966786883398201
377,0.8692265934040343,0.1307734065959657
378,0.7403123984594902,0.25968760154050985
379,0.8620308717458807,0.1379691282541194
380,0.730037206830187,0.26996279316981303
381,0.8513890414906692,0.14861095850933081
382,0.7564533491739956,0.24354665082600435
383,0.8720444251493449,0.12795557485065506
384,0.4691270669004787,0.5308729330995213
385,0.7791620135323967,0.22083798646760333
386,0.7384748277108153,0.26152517228918465
387,0.8597964168456353,0.1402035831543647
388,0.8265338444711644,0.1734661555288356
389,0.3254608822132554,0.6745391177867446
390,0.7864790054033681,0.21352099459663193
391,0.8544998103017012,0.14550018969829887
392,0.7093822884650243,0.2906177115349758
393,0.0770022902427897,0.9229977097572103
394,0.1672136621526149,0.8327863378473851
395,0.6515588340095615,0.3484411659904385
396,0.7990609216951812,0.2009390783048188
397,0.819254547027537,0.18074545297246303
398,0.8961704898410789,0.10382951015892104
399,0.8672557292406871,0.1327442707593129
400,0.7011055216825592,0.29889447831744076
401,0.3690364736483468,0.6309635263516532
402,0.7648443216345955,0.23515567836540446
403,0.8759644687750634,0.12403553122493662
404,0.772798620353955,0.227201379646045
